Volume Number, X Angle, Y Angle, Z Angle, X Translation, Y Translation, Z Translation
123, -3.9101054052405537, -0.5168494170372309, 9.242198062828367, 0.0, 0.0, 0.0
124, -3.544734579219838, -1.2068202618321608, 8.544070967547704, 0.0, 0.0, 0.0
125, -4.373652087180859, -2.6860807493091374, 10.047154570932804, 0.0, 0.0, 0.0
126, -6.192254934840512, -1.6266805722785644, 10.689728488642647, 0.0, 0.0, 0.0
127, -4.25065584596207, -2.1646689396776884, 11.845833711257319, 0.0, 0.0, 0.0
128, -3.993118787088474, -2.1469583053857764, 11.552878863264114, 0.0, 0.0, 0.0
129, -3.8991427087537645, -2.288685112864597, 10.959722424239276, 0.0, 0.0, 0.0
130, -3.5814479243595545, -2.5402542616430503, 12.207188902561608, 0.0, 0.0, 0.0
131, -3.3684301681903213, -2.6309819858415495, 13.564998539579943, 0.0, 0.0, 0.0
132, -3.967582756043521, -2.4898816762290723, 12.65445038078099, 0.0, 0.0, 0.0
133, -3.1363595092726677, -4.1835695657426815, 11.999381816227729, 0.0, 0.0, 0.0
134, -3.7501161229669084, -3.9994159655807504, 11.319551407775801, 0.0, 0.0, 0.0
135, -3.436662923776345, -4.0398664062077145, 10.351147667800573, 0.0, 0.0, 0.0
136, -3.4459100245910417, -4.801941945156341, 11.081694976372923, 0.0, 0.0, 0.0
137, -4.050044622260386, -4.427392556819314, 11.480607611146032, 0.0, 0.0, 0.0
138, -3.631392306333779, -3.627530162904719, 11.334541218616952, 0.0, 0.0, 0.0
139, -2.970062121300524, -4.082930909140441, 13.009076221070158, 0.0, 0.0, 0.0
140, -2.8618498864723043, -4.8779388984885195, 13.638746535297454, 0.0, 0.0, 0.0
141, -1.170030207464043, -4.402993878676671, 11.983386926719927, 0.0, 0.0, 0.0
142, -1.629297908895613, -7.359061152379695, 11.63650946303915, 0.0, 0.0, 0.0
143, 0.24704650650465632, -7.656757349666524, 9.508880605249693, 0.0, 0.0, 0.0
144, 1.6165405659598486, -7.101364277598105, 8.899421116799177, 0.0, 0.0, 0.0
145, 1.220997752860559, -8.551872801705825, 9.737532257211031, 0.0, 0.0, 0.0
146, 1.265683940985723, -8.880105979028686, 9.713405266763921, 0.0, 0.0, 0.0
147, 2.610463355126605, -10.776966855450816, 9.564157452300986, 0.0, 0.0, 0.0
148, 2.3641573159960236, -10.20326349147375, 9.905400169912825, 0.0, 0.0, 0.0
149, -0.0015895695704690738, -11.711118504825189, 10.143202490091257, 0.0, 0.0, 0.0
Volume Number, X Angle, Y Angle, Z Angle, X Translation, Y Translation, Z Translation
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, -0.7512000302786047, 1.42770511695624, 1.6380958127127891, 0.0, 0.0, 0.0
2, -2.3513887731376157, 1.1074672575753155, 1.407372373761737, 0.0, 0.0, 0.0
3, -2.428515346570488, 1.1499675948118702, 1.3292594715761281, 0.0, 0.0, 0.0
4, -3.789736198690857, 0.766880698911701, 3.0316524998457464, 0.0, 0.0, 0.0
5, -3.542651302639143, 0.06759707893211009, 3.5965819230147233, 0.0, 0.0, 0.0
6, -3.0200381357845822, -0.23192983272055473, 3.6586624098975586, 0.0, 0.0, 0.0
7, -2.473495787599964, -1.6204211902966623, 2.25160221584456, 0.0, 0.0, 0.0
8, -3.398278953161805, -0.5827931141821061, 1.6204594490191548, 0.0, 0.0, 0.0
9, -2.8544692463870156, -1.3791914525033127, 2.2910126328526115, 0.0, 0.0, 0.0
10, -2.9901713954959313, -1.459571613095627, 3.032103103579473, 0.0, 0.0, 0.0
11, -3.7846769066599792, -1.8585159549373083, 3.132613047977745, 0.0, 0.0, 0.0
12, -3.1715713963960637, -0.14905784843363912, 1.0622474361656495, 0.0, 0.0, 0.0
13, -3.440984468525038, -0.44097439094840224, 2.251903650631383, 0.0, 0.0, 0.0
14, -2.9316649464506748, -1.5706032529416298, 4.135608260813223, 0.0, 0.0, 0.0
15, -1.7761728082551627, -0.5707629691068088, 2.2151008206244422, 0.0, 0.0, 0.0
16, -2.04603303760595, 0.12061551600756848, -0.099828878707104, 0.0, 0.0, 0.0
17, -2.0496690490717886, -0.4025429100414887, 1.4311809046998925, 0.0, 0.0, 0.0
18, -2.4431933772587326, 1.0381667153199454, 0.21132880497910445, 0.0, 0.0, 0.0
19, -4.062826175567929, 1.1170170183534176, -0.14111348589160888, 0.0, 0.0, 0.0
20, -3.093543120755398, 1.4801137721683808, -0.9441675494751698, 0.0, 0.0, 0.0
21, -4.857804587590747, 1.4843850965380412, -1.1036261195336468, 0.0, 0.0, 0.0
22, -4.187175822782796, 2.9131018371254362, -0.6068115745274767, 0.0, 0.0, 0.0
23, -3.62768630078118, 1.7438550681236602, -1.4672052180326585, 0.0, 0.0, 0.0
24, -3.5797229986662553, 3.1178132954775593, -0.8892056354426471, 0.0, 0.0, 0.0
25, -2.195959010849207, 2.6437087171555103, -1.1339198618037183, 0.0, 0.0, 0.0
26, -2.4306445508050287, 2.78711150848409, 0.06026454777787249, 0.0, 0.0, 0.0
27, -2.444120055808686, 3.60118836665339, 1.4808155403322338, 0.0, 0.0, 0.0
28, -2.0015395010737556, 3.9319647658240844, 1.57220668555653, 0.0, 0.0, 0.0
29, -1.7656121473404924, 4.581385802649786, 1.4060146086658092, 0.0, 0.0, 0.0
30, -1.1290642553377332, 5.576812481731804, 3.085202850523027, 0.0, 0.0, 0.0
31, -0.5884820277247133, 5.064721639168256, 3.7390824924508155, 0.0, 0.0, 0.0
32, 0.18085925243267253, 5.5048615444330755, 1.6376384068733012, 0.0, 0.0, 0.0
33, 0.2673464408714821, 6.470765634362666, 0.26827898321275767, 0.0, 0.0, 0.0
34, 0.5300188041568015, 7.519794285929559, 0.44879102038092605, 0.0, 0.0, 0.0
35, 0.8737655513854167, 6.704488978916612, -0.7452296757402772, 0.0, 0.0, 0.0
36, 0.49175842420624033, 6.764418792740498, -0.7362709348661463, 0.0, 0.0, 0.0
37, -0.7827332584276436, 5.840858321045548, -0.029352309109115904, 0.0, 0.0, 0.0
38, -0.45515202811183636, 6.787874090138828, 1.2656869830873687, 0.0, 0.0, 0.0
39, -0.7267466598692514, 7.263501600422027, 1.1409010801897348, 0.0, 0.0, 0.0
40, 0.4058286548934975, 6.5400834624641355, 1.5551223585140028, 0.0, 0.0, 0.0
41, 0.4602544418763545, 7.36989936597549, 0.6574954552933978, 0.0, 0.0, 0.0
42, 3.157627325984107, 7.299807085662996, 1.0548784377200877, 0.0, 0.0, 0.0
43, 2.5544132800185757, 9.161034342141129, 1.2877372748333813, 0.0, 0.0, 0.0
44, 3.35742420524267, 10.285877252970149, 2.0682760202485, 0.0, 0.0, 0.0
45, 3.770553483365113, 9.904131069223437, 2.937506533352192, 0.0, 0.0, 0.0
46, 4.116658835171339, 8.788611761088358, 3.815510766898263, 0.0, 0.0, 0.0
47, 3.622327569907478, 9.417904569174759, 5.993835586972432, 0.0, 0.0, 0.0
48, 2.808080460475288, 8.656315237849187, 5.619507241100835, 0.0, 0.0, 0.0
49, 2.6296526264443, 10.156686703829305, 9.163149454300765, 0.0, 0.0, 0.0
50, 2.4836813684483667, 9.927232080828567, 8.93483121360589, 0.0, 0.0, 0.0
51, 2.7369972612257185, 9.866144747067306, 7.296845029028293, 0.0, 0.0, 0.0
52, 3.127779337042242, 9.519761743890353, 7.830176725103643, 0.0, 0.0, 0.0
53, 2.600512022713586, 8.7918957298275, 8.931167624485232, 0.0, 0.0, 0.0
54, 1.1548185813143335, 10.108929359385051, 7.603162526796968, 0.0, 0.0, 0.0
55, 3.7537718835315337, 9.429044430053178, 8.56060504187933, 0.0, 0.0, 0.0
56, 2.658696128753747, 8.735472834234065, 8.419606233280087, 0.0, 0.0, 0.0
57, 3.781174256415568, 8.754238898716869, 9.844467754794557, 0.0, 0.0, 0.0
58, 4.629620913114745, 8.35346093226809, 11.201336425959996, 0.0, 0.0, 0.0
59, 4.289623411813327, 8.339354304920544, 10.302969361524392, 0.0, 0.0, 0.0
60, 5.643925276290868, 8.483030781539336, 10.881384255398524, 0.0, 0.0, 0.0
61, 4.976413398935984, 8.850829831378256, 10.655540848679353, 0.0, 0.0, 0.0
62, 5.150997444082839, 9.915329087628534, 11.905528978102552, 0.0, 0.0, 0.0
63, 5.275455086017461, 9.571893241001984, 11.642581904826457, 0.0, 0.0, 0.0
64, 5.195932440051678, 9.448252515582714, 11.750443882069236, 0.0, 0.0, 0.0
65, 6.070030562380369, 9.773366460205015, 10.300159915510314, 0.0, 0.0, 0.0
66, 6.022633511106079, 8.415318172152405, 11.510470279203338, 0.0, 0.0, 0.0
67, 7.417954195923805, 7.909493208967099, 10.258180643789737, 0.0, 0.0, 0.0
68, 6.037911565264759, 8.569002406647629, 10.333523067260566, 0.0, 0.0, 0.0
69, 5.6583466811822705, 8.419327647400271, 8.596092103431038, 0.0, 0.0, 0.0
70, 6.954699831564685, 8.50972910406693, 9.265849617342777, 0.0, 0.0, 0.0
71, 6.709953401024429, 8.101400858172818, 7.655514470013797, 0.0, 0.0, 0.0
72, 6.192835764825229, 7.907067440326236, 7.686308038524446, 0.0, 0.0, 0.0
73, 6.210985064353391, 8.916265977595197, 7.68778998301152, 0.0, 0.0, 0.0
74, 4.5613293931221115, 7.39688407866265, 8.423793149671388, 0.0, 0.0, 0.0
75, 4.262643037783027, 6.881889073070951, 6.324988151969301, 0.0, 0.0, 0.0
76, 4.553616648120626, 7.400964824152312, 7.496810261542884, 0.0, 0.0, 0.0
77, 4.7704038364950785, 5.852839846309375, 7.5763737324439, 0.0, 0.0, 0.0
78, 5.553331597597913, 5.508778299593329, 9.399658108089447, 0.0, 0.0, 0.0
79, 5.243835032679686, 6.638412360382871, 9.531443924939904, 0.0, 0.0, 0.0
80, 6.757096897717634, 4.852517653213382, 9.374158476049585, 0.0, 0.0, 0.0
81, 6.579317339434111, 5.31197449257882, 9.386612768695928, 0.0, 0.0, 0.0
82, 7.371123671261794, 6.129309768692417, 9.697359412768696, 0.0, 0.0, 0.0
83, 8.748563966328344, 5.246520234210835, 8.674659701815703, 0.0, 0.0, 0.0
84, 8.081374402034529, 6.104276865553954, 10.224131127109512, 0.0, 0.0, 0.0
85, 8.51281859285679, 6.012284727498562, 11.325824048179884, 0.0, 0.0, 0.0
86, 8.853198799184758, 5.095495644376886, 11.447882701706403, 0.0, 0.0, 0.0
87, 8.463587838583027, 5.3727268921403315, 11.478570616462948, 0.0, 0.0, 0.0
88, 7.962665523967314, 5.416703531358119, 11.504390012396758, 0.0, 0.0, 0.0
89, 8.484669680696205, 4.219920007008981, 11.265478584765146, 0.0, 0.0, 0.0
90, 8.07145448053384, 3.9892936392718714, 12.231162131658923, 0.0, 0.0, 0.0
91, 9.535962067901265, 2.1257120275178227, 10.469905918031117, 0.0, 0.0, 0.0
92, 9.281902372583236, 2.534235795004147, 9.105491958879776, 0.0, 0.0, 0.0
93, 9.706106839055503, 1.763496482033511, 8.501530637614211, 0.0, 0.0, 0.0
94, 8.986841250249405, 2.2519834236907705, 8.70630978169187, 0.0, 0.0, 0.0
95, 7.692978881165209, 0.868186548307766, 6.918271170940374, 0.0, 0.0, 0.0
96, 6.120926908351499, -0.6163187581973157, 7.315610544063305, 0.0, 0.0, 0.0
97, 6.042610526751314, -1.024456469409603, 5.849155763680105, 0.0, 0.0, 0.0
98, 8.424573820360312, -2.0327876717358837, 7.862681490250184, 0.0, 0.0, 0.0
99, 8.433500557409488, -1.6043981318640617, 6.136019746419863, 0.0, 0.0, 0.0
100, 7.243604616895463, -1.7878861591608213, 5.663989217693686, 0.0, 0.0, 0.0
101, 7.300986510232526, -3.281951219097028, 6.506087367411242, 0.0, 0.0, 0.0
102, 5.823210706126817, -3.280444981812914, 5.5524213036992025, 0.0, 0.0, 0.0
103, 6.501832083385572, -3.543379409965802, 6.303912778528018, 0.0, 0.0, 0.0
104, 5.489824650391814, -2.8119348165923457, 5.056008753480318, 0.0, 0.0, 0.0
105, 5.362226081365766, -3.498758921118864, 5.384964194136476, 0.0, 0.0, 0.0
106, 6.145377617694823, -1.8422238602950554, 6.743820404628986, 0.0, 0.0, 0.0
107, 5.153277283712593, -3.2331025973984633, 6.7089615328406875, 0.0, 0.0, 0.0
108, 4.763647477414688, -3.118897735855213, 6.165194369655227, 0.0, 0.0, 0.0
109, 5.970924288284681, -1.5070950541341905, 3.824074972054224, 0.0, 0.0, 0.0
110, 5.702091689829335, 0.22567275813630694, 3.805624784010905, 0.0, 0.0, 0.0
111, 4.979187492262169, 0.2501056137110458, 2.8006329052400023, 0.0, 0.0, 0.0
112, 4.9006914688877545, -0.4634641075914975, 2.8612374906652582, 0.0, 0.0, 0.0
113, 4.761732038559896, -0.970464440197106, 4.896686061477684, 0.0, 0.0, 0.0
114, 4.524243602048044, 0.6133192349979583, 6.200810033131233, 0.0, 0.0, 0.0
115, 4.294252253275468, -0.6306815640913296, 5.783522445579244, 0.0, 0.0, 0.0
116, 3.331201125945713, -1.4638048079128532, 5.867137259711202, 0.0, 0.0, 0.0
117, 3.762211195725825, -0.4357393335912023, 5.809995890179332, 0.0, 0.0, 0.0
118, 3.050192984802147, 0.8177241839919236, 5.745955084335305, 0.0, 0.0, 0.0
119, 3.2796693739460787, -0.671881844320972, 6.448720941540188, 0.0, 0.0, 0.0
120, 3.4357329817348057, 0.5323247409472585, 6.2156831524622, 0.0, 0.0, 0.0
121, 3.526879758349192, -1.1206077627960334, 5.880692902513482, 0.0, 0.0, 0.0
122, 5.023347677699705, -0.6347668200676917, 5.991955982299643, 0.0, 0.0, 0.0
123, 4.969101154015941, -0.7620614833794701, 5.882332332069974, 0.0, 0.0, 0.0
124, 6.085666409752311, -1.3897564819582457, 6.7442673960526625, 0.0, 0.0, 0.0
125, 6.477714184995042, -1.6415592464028421, 6.561173545945706, 0.0, 0.0, 0.0
126, 6.0311717467946035, -1.3224754957729807, 6.155689215480213, 0.0, 0.0, 0.0
127, 7.333460401782592, -1.8154366938857125, 4.0519105859756746, 0.0, 0.0, 0.0
128, 7.964629014314972, -1.0774518178882169, 2.944713581736428, 0.0, 0.0, 0.0
129, 7.5972736729143096, -1.4307315403414762, 1.7205629284435169, 0.0, 0.0, 0.0
130, 7.031002504615161, -1.8604227844907912, 1.662891090352142, 0.0, 0.0, 0.0
131, 6.247619895088288, -2.5377558168405168, 2.9700987330499675, 0.0, 0.0, 0.0
132, 4.809242362978357, -2.021426293388501, 3.082548933055035, 0.0, 0.0, 0.0
133, 4.408953162803534, -1.7476874796051098, 3.5012045661248816, 0.0, 0.0, 0.0
134, 4.129508758699287, -1.8024026473824037, 4.2249066719766715, 0.0, 0.0, 0.0
135, 3.4020554346927385, -0.8309973192510838, 4.588973580355277, 0.0, 0.0, 0.0
136, 4.796994603839338, -1.383444214943815, 6.031875855767499, 0.0, 0.0, 0.0
137, 4.8596480418372705, -1.4395455829388935, 7.748081630747577, 0.0, 0.0, 0.0
138, 4.06923633867782, -1.8637059019355169, 7.076179948978104, 0.0, 0.0, 0.0
139, 5.082963197223034, -1.7230553502716526, 8.096578490818526, 0.0, 0.0, 0.0
140, 5.490271912015514, -1.7965140725640156, 7.505575343779529, 0.0, 0.0, 0.0
141, 5.874369130176754, -0.6995113296141009, 5.6770799525373, 0.0, 0.0, 0.0
142, 6.285302421843947, -0.9070057662262543, 6.453780846128837, 0.0, 0.0, 0.0
143, 5.814321151877907, -2.362473903415779, 5.737211068794872, 0.0, 0.0, 0.0
144, 5.881464544664985, -2.6065814709223885, 6.083063288398606, 0.0, 0.0, 0.0
145, 7.256180349322421, -2.899628046438084, 6.017738023689765, 0.0, 0.0, 0.0
146, 7.6456146222498305, -3.9680611636427248, 5.815928830598694, 0.0, 0.0, 0.0
147, 6.862630545290249, -3.8094766715111787, 4.429201116621906, 0.0, 0.0, 0.0
148, 5.422637750433053, -2.4460662144761276, 5.171701580247493, 0.0, 0.0, 0.0
149, 3.5205053925657537, -2.4281921723301036, 5.271339083345233, 0.0, 0.0, 0.0
Volume Number, X Angle, Y Angle, Z Angle, X Translation, Y Translation, Z Translation
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, -0.6293295573042132, 1.1761223601116733, -0.1436797802798181, 0.0, 0.0, 0.0
2, -0.33317834025442145, 1.357052015821488, -0.5771644525121054, 0.0, 0.0, 0.0
3, 0.6224920937149789, 1.5064787103478983, 0.42593815561026416, 0.0, 0.0, 0.0
4, 0.8195602568865471, 2.670937085660099, 0.4068906802026106, 0.0, 0.0, 0.0
5, 2.1474284404474515, 3.8825162042788284, 0.8511944386307646, 0.0, 0.0, 0.0
6, 5.0428741996060555, 2.6360135684759793, -0.4344461151213759, 0.0, 0.0, 0.0
7, 5.723967784098196, 5.14730264267317, -0.8308603466150255, 0.0, 0.0, 0.0
8, 6.1806386356951135, 5.719703770994932, -0.014785302901352604, 0.0, 0.0, 0.0
9, 4.886058960734902, 6.713438865247975, -1.3451697872613675, 0.0, 0.0, 0.0
10, 6.423839961355402, 6.02688527897505, -0.2959819821688534, 0.0, 0.0, 0.0
11, 4.953665151950645, 5.132843364915427, -0.30535750305846954, 0.0, 0.0, 0.0
12, 4.913417017877904, 4.7133893434875995, -1.6933630611038422, 0.0, 0.0, 0.0
13, 4.590163939758568, 5.062386211610201, -2.2720020085170924, 0.0, 0.0, 0.0
14, 3.148839397320385, 4.770874122360327, -2.6931733496629415, 0.0, 0.0, 0.0
15, 3.6060731506006225, 4.499528581844091, -3.4356650212676154, 0.0, 0.0, 0.0
16, 4.2377466070199175, 2.8710382877329303, -4.715800242037933, 0.0, 0.0, 0.0
17, 5.481971368886238, 1.6903456778108883, -4.313459734441965, 0.0, 0.0, 0.0
18, 5.658150953005605, 2.760089981641848, -3.8611389144894477, 0.0, 0.0, 0.0
19, 8.14596500673684, 3.401772327137609, -4.666655374417106, 0.0, 0.0, 0.0
20, 6.452565126545863, 2.273430423183398, -3.4019387061235475, 0.0, 0.0, 0.0
21, 7.472064034319444, 2.5991587642463863, -1.1323008530783354, 0.0, 0.0, 0.0
22, 7.892003556231604, 0.5028184643887861, -1.4214880827288998, 0.0, 0.0, 0.0
23, 8.305046916894039, 1.7985386184788739, -1.4056829164346587, 0.0, 0.0, 0.0
24, 8.098475286559381, 2.1844841239748893, -0.604668211465963, 0.0, 0.0, 0.0
25, 7.658897643565703, 2.2248502027443307, -0.4309503171556226, 0.0, 0.0, 0.0
26, 8.012833285199507, 1.1491431076504202, -0.3161041146837862, 0.0, 0.0, 0.0
27, 8.018144210639278, -0.16236148276791962, -0.6779341269126123, 0.0, 0.0, 0.0
28, 9.741128826442102, -0.7096541045656599, -1.8947507128380452, 0.0, 0.0, 0.0
29, 9.797461904945937, 0.26737023769488477, -1.019990173060687, 0.0, 0.0, 0.0
30, 10.07664597747105, 0.8521502053785973, -1.107684357359567, 0.0, 0.0, 0.0
31, 10.264672822294813, 0.10057185280720737, 0.1804014026935743, 0.0, 0.0, 0.0
32, 8.53214144318648, -0.8077061383488691, 0.7561150627663487, 0.0, 0.0, 0.0
33, 6.777410553420012, -0.8502869670254185, 0.36476093618017447, 0.0, 0.0, 0.0
34, 7.186744985771001, -0.8514754836214127, -0.2728884730258564, 0.0, 0.0, 0.0
35, 6.2568563903190775, -1.2915888983087922, 0.22588124842942542, 0.0, 0.0, 0.0
36, 5.50978350717594, -2.0203324362872253, -0.6644515899549133, 0.0, 0.0, 0.0
37, 7.1828533509641455, -1.5242744311671237, -0.7208086806502647, 0.0, 0.0, 0.0
38, 7.236739403849113, -1.0328229510251776, -1.0817758150856676, 0.0, 0.0, 0.0
39, 6.0236395279068065, -1.379105221607206, -0.906815066067359, 0.0, 0.0, 0.0
40, 5.766707212160217, -1.8093501145245536, -0.08555439181677515, 0.0, 0.0, 0.0
41, 6.010297380893525, -0.9446091009207901, -0.03940964792613442, 0.0, 0.0, 0.0
42, 6.151230770346515, -1.1900433297886088, 0.8545834868520503, 0.0, 0.0, 0.0
43, 6.064642342347334, -1.8932114961321738, 1.6209668077810684, 0.0, 0.0, 0.0
44, 6.338568604888876, -2.902142299526399, 1.0544049900839914, 0.0, 0.0, 0.0
45, 7.515078062393782, -2.4736458721884302, 1.6675249404501398, 0.0, 0.0, 0.0
46, 7.102795519374042, -1.6807541467794227, 1.6774566415558085, 0.0, 0.0, 0.0
47, 8.582281742404554, -2.7858099131856533, 1.965172359954337, 0.0, 0.0, 0.0
48, 7.5881570765348885, -1.5526341583069485, 1.1732790257937897, 0.0, 0.0, 0.0
49, 6.424504124025133, -2.2377958683019523, 1.2186710184886314, 0.0, 0.0, 0.0
50, 4.626441325795633, -2.0703141952175628, 0.7795193347357705, 0.0, 0.0, 0.0
51, 5.377484244367919, -3.8298399741405067, 0.36873781731927985, 0.0, 0.0, 0.0
52, 5.918449981643534, -3.461472088421594, 1.1470931837350666, 0.0, 0.0, 0.0
53, 6.403011713352627, -3.352621956576006, 1.3203730466463643, 0.0, 0.0, 0.0
54, 8.692197175305418, -3.111354294589369, 1.525728220093986, 0.0, 0.0, 0.0
55, 6.635562189395561, -4.880765047554764, 1.127693639655572, 0.0, 0.0, 0.0
56, 6.020972007591327, -4.069754372069018, 0.9816667470344829, 0.0, 0.0, 0.0
57, 7.082486978122711, -4.9128206703952415, 1.2679528673478044, 0.0, 0.0, 0.0
58, 7.982471598440832, -5.851995699017783, 1.2284524325563748, 0.0, 0.0, 0.0
59, 7.775582288904387, -5.853609125793586, 0.6393513427666282, 0.0, 0.0, 0.0
60, 7.73054791652962, -5.492666520398456, 0.25565016281794745, 0.0, 0.0, 0.0
61, 9.075481081170043, -6.09665009769072, 1.8334256462759952, 0.0, 0.0, 0.0
62, 8.81956576946657, -6.12091806547195, 1.0335518438009177, 0.0, 0.0, 0.0
63, 8.891227406074554, -6.961764368313516, 0.6518511695143103, 0.0, 0.0, 0.0
64, 8.869801887529716, -6.070173647220376, -1.170046335286948, 0.0, 0.0, 0.0
65, 7.667739741837508, -5.548193929586543, -0.59058176884463, 0.0, 0.0, 0.0
66, 8.064909434425488, -5.964953729007633, -2.0575677391246083, 0.0, 0.0, 0.0
67, 7.336274105872347, -6.177635519775516, -0.46319522983116146, 0.0, 0.0, 0.0
68, 7.06957531347053, -7.032009471047817, -1.1628927767025372, 0.0, 0.0, 0.0
69, 7.954684480729769, -6.804923244701885, -1.5189369778973014, 0.0, 0.0, 0.0
70, 7.377209932757576, -8.169159862044458, -0.7266862082319648, 0.0, 0.0, 0.0
71, 8.50876427644975, -9.621247059739341, -0.5880371240476963, 0.0, 0.0, 0.0
72, 8.105272685280626, -9.999023652675994, -0.6337951688418314, 0.0, 0.0, 0.0
73, 8.208325575280938, -10.126341176181286, -0.9156696425080121, 0.0, 0.0, 0.0
74, 8.675103117201242, -7.548802710406243, -1.9339582964623734, 0.0, 0.0, 0.0
75, 8.859972392568146, -5.276627349052629, -1.9293677466313994, 0.0, 0.0, 0.0
76, 10.046640934129274, -5.472521821262419, -2.6141869978654997, 0.0, 0.0, 0.0
77, 11.657790701006572, -6.084174680872092, -3.0881636922939824, 0.0, 0.0, 0.0
78, 11.217476596118411, -7.1965063983175614, -2.758588810094498, 0.0, 0.0, 0.0
79, 8.639108096411434, -7.3895570477740105, -3.5750665234407877, 0.0, 0.0, 0.0
80, 7.556241064681674, -8.225094386938254, -3.0982491797835254, 0.0, 0.0, 0.0
81, 7.244956142631123, -9.494528200603055, -3.4949832037248787, 0.0, 0.0, 0.0
82, 7.713744851367137, -10.003226917307822, -3.5414095308988536, 0.0, 0.0, 0.0
83, 6.758069646230629, -9.260193530965191, -3.6410832766990744, 0.0, 0.0, 0.0
84, 7.38920913172107, -9.589186277657022, -4.348037764461159, 0.0, 0.0, 0.0
85, 6.708345971999245, -8.908756121470557, -5.388841852075968, 0.0, 0.0, 0.0
86, 6.293920009162736, -9.591306060744948, -4.518821465889061, 0.0, 0.0, 0.0
87, 6.897852159090151, -8.10535900795343, -5.380060384110234, 0.0, 0.0, 0.0
88, 5.698498977016061, -7.434651296946402, -4.890056724767227, 0.0, 0.0, 0.0
89, 5.429975859957239, -7.8514467217826045, -5.381841117520444, 0.0, 0.0, 0.0
90, 4.902900562175846, -8.364967879534342, -6.385079100422912, 0.0, 0.0, 0.0
91, 6.675084179589659, -9.224476738689479, -6.666945923344243, 0.0, 0.0, 0.0
92, 7.168703474773575, -11.413750058949063, -4.387338407816717, 0.0, 0.0, 0.0
93, 8.5101531955142, -12.412494166115797, -5.131389064033311, 0.0, 0.0, 0.0
94, 10.25623744647363, -12.256022076662255, -8.87517574634822, 0.0, 0.0, 0.0
95, 9.54413061749645, -12.91845841722803, -9.949397277393802, 0.0, 0.0, 0.0
96, 10.730656533549702, -13.41954325214012, -10.770372902814373, 0.0, 0.0, 0.0
97, 11.77334931212524, -11.783774687098202, -10.113832120714147, 0.0, 0.0, 0.0
98, 12.872124805058807, -13.239469219190998, -10.037961673000241, 0.0, 0.0, 0.0
99, 13.248204402788499, -12.117000881056365, -11.222670870254085, 0.0, 0.0, 0.0
100, 13.04218678570683, -12.86540200941452, -12.844488336277273, 0.0, 0.0, 0.0
101, 11.635332838761215, -13.230235396575175, -11.766756043260138, 0.0, 0.0, 0.0
102, 12.341720683239883, -13.143334337954018, -11.64008390158008, 0.0, 0.0, 0.0
103, 12.874636006836761, -13.806451102834892, -12.871311828710148, 0.0, 0.0, 0.0
104, 11.79468093975012, -12.42967299485792, -11.226895726157847, 0.0, 0.0, 0.0
105, 11.588214901693794, -14.387421558644874, -11.324992277294186, 0.0, 0.0, 0.0
106, 10.296673964136927, -13.794262057973532, -10.29910868653548, 0.0, 0.0, 0.0
107, 9.204570381726686, -14.443184175646111, -11.095525140390079, 0.0, 0.0, 0.0
108, 8.278699201191683, -14.928885471452476, -11.714436372336673, 0.0, 0.0, 0.0
109, 5.57430138030876, -15.642322484661122, -9.340575122012416, 0.0, 0.0, 0.0
110, 8.331341602793174, -16.053548917585477, -8.806458475042163, 0.0, 0.0, 0.0
111, 8.049558854876889, -16.256211369524085, -8.60619391473531, 0.0, 0.0, 0.0
112, 8.222581613814025, -15.568477333977956, -9.256900848024939, 0.0, 0.0, 0.0
113, 7.693268119790306, -16.39700523520078, -7.8851002683508895, 0.0, 0.0, 0.0
114, 9.259599208284595, -15.971565061313031, -7.037663358710024, 0.0, 0.0, 0.0
115, 9.864030310149891, -15.402909451689917, -5.941149717239206, 0.0, 0.0, 0.0
116, 10.183828573151123, -14.358410096547141, -4.890500186629945, 0.0, 0.0, 0.0
117, 10.424328476498124, -13.79748675356463, -4.883271181678555, 0.0, 0.0, 0.0
118, 12.553424107528276, -14.499878394541936, -4.726669642377488, 0.0, 0.0, 0.0
119, 11.6810783370558, -14.760974193260669, -3.5070515593935028, 0.0, 0.0, 0.0
120, 10.988094857178803, -16.018750201511388, -3.8366399364926784, 0.0, 0.0, 0.0
121, 11.369769551925323, -16.06374917173797, -3.1143739602218603, 0.0, 0.0, 0.0
122, 10.308510116644573, -17.87659544813812, -3.9340694551382676, 0.0, 0.0, 0.0
123, 11.788229706991324, -18.933010504239082, -3.7954095539061274, 0.0, 0.0, 0.0
124, 10.865318390127792, -19.229807266365544, -5.1313739963824005, 0.0, 0.0, 0.0
125, 11.512179113025173, -20, -4.512324048177999, 0.0, 0.0, 0.0
126, 12.155274363138659, -19.947408614780336, -4.745907945242525, 0.0, 0.0, 0.0
127, 13.2050883889129, -19.920279348978216, -5.9685591607914334, 0.0, 0.0, 0.0
128, 12.990599604344618, -20, -8.262549274158516, 0.0, 0.0, 0.0
129, 12.260770819286586, -20, -7.6612042715529505, 0.0, 0.0, 0.0
130, 13.497026175438286, -18.51570856842844, -7.6717760829404, 0.0, 0.0, 0.0
131, 12.287154109274976, -18.418450428618655, -7.441807741004962, 0.0, 0.0, 0.0
